latitude,longitude
37.52506208,126.832919
37.52475864,126.8351785
37.53638157,126.828022
37.52677547,126.833991
37.54970268,126.9546028
37.54970268,126.9546028
37.62728225,126.9346185
37.62728225,126.9346185
37.49488032,127.0482817
37.47822157,127.0447821
37.5569617,126.9312524
37.59683928,126.9083361
37.59664368,126.908402
37.59678813,126.908434
37.59822624,126.9056453
37.52258104,127.0377223
37.52254898,127.0376163
37.52274103,127.037126
37.52288376,127.0375463
37.57097213,127.0331182
37.5496592,126.9384653
37.58323909,127.0440728
37.5663135,126.9894076
37.5663135,126.9894076
37.56609485,126.9896279
37.53843529,126.8735501
37.53843529,126.8735501
37.6101809,127.0153192
37.6101809,127.0153192
37.6101809,127.0153192
37.6148163,127.0209495
37.61479936,127.0206399
37.61648479,127.0153682
37.64292725,126.9216221
37.64292725,126.9216221
37.6429167,126.9214812
37.64298757,126.9213708
37.64298757,126.9213708
37.64068651,127.0646025
37.64068651,127.0646025
37.64106985,127.1121894
37.64106985,127.1121894
37.64123226,127.1117845
37.58612567,126.9727983
37.51514858,126.8335815
37.51529555,126.8332587
37.51519847,126.8328757
37.51519847,126.8328757
37.51493436,126.8330087
37.6408043,127.064478
37.6408043,127.064478
37.47939484,126.8789939
37.50687975,126.8749666
37.53388266,126.8360881
37.53230217,126.8636165
37.53230217,126.8636165
37.53232117,126.8635894
37.53243906,126.863564
37.53251467,126.8638829
37.56474674,126.9876045
37.56474674,126.9876045
37.56474674,126.9876045
37.56485058,126.9878789
37.56485058,126.9878789
37.56099301,126.9889158
37.56099301,126.9889158
37.55922663,126.9874396
37.64123226,127.1117845
37.55871839,126.8067473
37.55871839,126.8067473
37.49765731,126.9522346
37.497738,126.9526342
37.50293964,126.9399425
37.50278849,126.9398171
37.51381879,126.9425559
37.52533565,126.9959215
37.52515893,126.9958289
37.51493436,126.8330087
37.51489718,126.8332824
37.51500342,126.8335
37.51335426,126.8348083
37.51335426,126.8348083
37.51320034,126.8349116
37.51310002,126.834689
37.56675741,126.9979735
37.57513994,126.9180423
37.48853349,126.8359927
37.48867495,126.8358168
37.48867495,126.8358168
37.48869084,126.835801
37.50972752,126.9631225
37.50959112,126.9632152
37.50959112,126.9632152
37.50946857,126.9629777
37.52720061,126.9259477
37.50206132,127.0152736
37.50170629,127.015506
37.50206132,127.0152736
37.50199142,126.8935419
37.4863222,126.9355435
37.47746665,126.9127793
37.47745101,126.9126954
37.52486685,127.0397855
37.52358438,127.0281717
37.56484312,127.0223508
37.5451644,127.1046768
37.5451644,127.1046768
37.5451644,127.1046768
37.60447938,127.0251462
37.60447938,127.0251462
37.50249442,127.0430948
37.50234298,127.0425651
37.50272523,127.0424701
37.50272523,127.0424701
37.50659314,127.055745
37.50947872,126.9628806
37.50957826,126.962792
37.50881163,126.9639306
37.62903763,126.9195123
37.55984985,126.9356169
37.56017762,126.9352745
37.5757972,127.0237365
37.57580339,127.0234332
37.57580339,127.0234332
37.57580339,127.0234332
37.57908932,127.0724382
37.57984148,127.0745966
37.57996717,127.0759396
37.57996717,127.0759396
37.57999148,127.0762472
37.58019886,127.0762096
37.58019886,127.0762096
37.57877251,127.0720583
37.57877251,127.0720583
37.55277163,126.836251
37.55267793,126.8362252
37.55267793,126.8362252
37.55164661,126.8527605
37.49010615,126.8559763
37.4900788,126.8562215
37.4900788,126.8562215
37.52299984,126.8322082
37.56812843,126.9687132
37.56812843,126.9687132
37.56800903,126.9690815
37.56809504,126.9694015
37.56809504,126.9694015
37.5682919,126.9695234
37.5682919,126.9695234
37.59189889,127.01306
37.59199372,127.0132293
37.59199372,127.0132293
37.59203501,127.0133598
37.59203501,127.0133598
37.61679972,127.0179547
37.61366145,127.0339691
37.58260917,126.9132465
37.58260917,126.9132465
37.5826888,126.9133074
37.5826888,126.9133074
37.58251013,126.9134544
37.58251013,126.9134544
37.58238845,126.9134989
37.52790168,126.9035238
37.484114,126.9296077
37.484114,126.9296077
37.484114,126.9296077
37.484114,126.9296077
37.48413282,126.9298155
37.48413282,126.9298155
37.48413282,126.9298155
37.55068338,126.8365209
37.53007408,126.8709961
37.53007408,126.8709961
37.53003859,126.8709025
37.53003859,126.8709025
37.52993173,126.871056
37.53012214,126.8713343
37.55742822,126.855915
37.55761493,126.8560765
37.58238845,126.9134989
37.58227881,126.9132828
37.58227881,126.9132828
37.57523228,126.9179908
37.50303894,126.954201
37.50303894,126.954201
37.50284296,126.9541987
37.50290431,126.9542776
37.50290431,126.9542776
37.50290431,126.9542776
37.51320036,126.8346102
37.51320036,126.8346102
37.51343804,126.8344242
37.51359133,126.8346063
37.51345737,126.8342511
37.51345737,126.8342511
37.50261954,126.880256
37.54360204,127.0015786
37.54791427,126.9230809
37.54791427,126.9230809
37.54783639,126.9227831
37.54783639,126.9227831
37.54765634,126.9232769
37.54752574,126.9228942
37.55987546,127.0180394
37.55987546,127.0180394
37.55750881,126.8562464
37.55739697,126.8561391
37.55763265,126.8561337
37.55750881,126.8562464
37.55742822,126.855915
37.55761493,126.8560765
37.50870684,126.8755782
37.50414348,126.8814336
37.50702346,126.8746651
37.50751509,126.8749265
37.48917642,126.8961072
37.48917642,126.8961072
37.48638272,126.8999253
37.48638272,126.8999253
37.49934367,127.1263469
37.49957227,127.1261348
37.63623606,127.0237317
37.63070738,127.024489
37.63070738,127.024489
37.63070738,127.024489
37.50187022,126.8783679
37.50192558,126.8783109
37.49222008,126.8822725
37.48987403,126.8811647
37.48870405,126.8806957
37.50144861,126.8725259
37.49788139,126.8681167
37.57349465,126.9229968
37.55954505,127.0171417
37.54012619,127.0505189
37.49311024,127.1250262
37.49101607,127.1251129
37.49086381,127.1253078
37.58014131,126.9340047
37.58006713,126.9339044
37.58004769,126.9335531
37.58004769,126.9335531
37.58021524,126.9337164
37.58021524,126.9337164
37.58099957,126.9348396
37.53436993,126.8637224
37.60629342,127.0276664
37.58832803,126.9357973
37.52867529,126.860616
37.52838725,126.8609193
37.50847507,126.8449455
37.55126565,127.1093716
37.55126565,127.1093716
37.55086549,127.1091693
37.55126565,127.1093716
37.54333685,127.0492192
37.53451677,127.0916325
37.64869095,127.0605545
37.48512575,127.058376
37.64857931,127.0606872
37.48560222,126.8767267
37.48560222,126.8767267
37.56557672,127.0196361
37.53418474,126.8634707
37.5378582,126.8634668
37.53937552,126.8635924
37.46666018,126.9017921
37.4922639,126.8955449
37.50659781,127.0565518
37.50659781,127.0565518
37.48163657,127.131452
37.48148044,127.1314539
37.48148044,127.1314539
37.48278308,127.1310719
37.59170791,127.0134938
37.59170791,127.0134938
37.54689847,127.1739258
37.47064889,126.937582
37.66263626,127.0692097
37.64766873,127.074338
37.66263626,127.0692097
37.65160589,127.0727366
37.65135202,127.0727676
37.61952882,127.0102054
37.61947362,127.010694
37.58227881,126.9132828
37.58236932,126.9130678
37.58236932,126.9130678
37.58250247,126.9130531
37.58250247,126.9130531
37.54521086,126.9721751
37.54521086,126.9721751
37.47363299,126.9340601
37.47363299,126.9340601
37.59622694,126.909113
37.47395181,127.0306125
37.54037617,127.0017002
37.5400428,127.0018869
37.5400428,127.0018869
37.54042743,127.001963
37.62002454,127.0696853
37.61968603,127.0697629
37.61977632,127.0699749
37.62148126,127.0694497
37.62148126,127.0694497
37.62140717,127.0692451
37.50137,126.9535261
37.50137,126.9535261
37.50137,126.9535261
37.50132535,126.9537303
37.50132535,126.9537303
37.5223276,126.8625448
37.56608812,126.8525223
37.56608812,126.8525223
37.56586414,126.8524996
37.55321594,126.9765788
37.5529101,126.9764872
37.5529101,126.9764872
37.53597425,126.9625736
37.55718638,127.1710492
37.50534372,126.9444761
37.50949059,127.0152804
37.47330189,127.0386352
37.49201515,127.0078117
37.50316812,126.9950705
37.50316812,126.9950705
37.50316812,126.9950705
37.5362696,127.0946444
37.59975484,127.1005667
37.52145919,126.9939721
37.52145919,126.9939721
37.60090976,126.9338942
37.56066168,126.8397741
37.57314209,127.0158703
37.54350306,126.9477167
37.54350306,126.9477167
37.54339336,126.9476062
37.48886542,126.836008
37.48857779,126.8360574
37.48853349,126.8359927
37.57296437,127.0158654
37.52224203,126.8639836
37.52692276,126.8587407
37.51452909,126.8606435
37.51439428,126.8607191
37.51439428,126.8607191
37.51508927,126.8621697
37.53135562,126.8548921
37.51601205,126.8653576
37.51610939,126.8651908
37.51646794,126.8666266
37.58019814,126.9849368
37.5005796,127.0506698
37.58106758,126.9352547
37.58106758,126.9352547
37.58383516,126.9388578
37.58383516,126.9388578
37.58380035,126.9390066
37.58380035,126.9390066
37.58381897,126.9390423
37.61004504,127.0148316
37.61004504,127.0148316
37.61006056,127.0151007
37.61006056,127.0151007
37.61458377,127.0961561
37.53624312,127.1318224
37.5360275,127.1318246
37.5360275,127.1318246
37.5360275,127.1318246
37.5360275,127.1318246
37.53622279,127.1319148
37.5357575,127.1322116
37.53572358,127.1323227
37.53594842,127.1323107
37.53594842,127.1323107
37.53594842,127.1323107
37.53594842,127.1323107
37.50803774,126.871998
37.51086631,126.8422271
37.52204491,127.0563002
37.51655569,126.8664661
37.51810418,126.8658895
37.53451677,127.0916325
37.58577101,127.0950262
37.57541645,127.044941
37.57538039,127.0450168
37.57538039,127.0450168
37.57532355,127.0452115
37.57558393,127.0452354
37.53659509,127.076808
37.5319589,126.8680248
37.5319589,126.8680248
37.53197641,126.8683337
37.62863969,126.9192009
37.64857931,127.0606872
37.54379864,126.9506348
37.54734327,126.9327289
37.55470793,126.9220066
37.54539075,126.9400002
37.61435582,127.0958879
37.6143035,127.0962257
37.6143035,127.0962257
37.61423071,127.0962005
37.61423071,127.0962005
37.547445,126.9300261
37.5475276,126.9300371
37.53930632,126.8220747
37.50139661,126.8915333
37.50139661,126.8915333
37.52611318,127.0260468
37.52611318,127.0260468
37.52593166,127.0261884
37.60526021,127.1087035
37.57569779,127.0230983
37.57569779,127.0230983
37.57528394,127.0231247
37.57528394,127.0231247
37.44046166,126.9033111
37.64419506,127.0833141
37.64419506,127.0833141
37.64413411,127.0834281
37.64405925,127.0834023
37.66149353,127.0705613
37.52567086,126.9057536
37.52567086,126.9057536
37.52574412,126.9056143
37.52574412,126.9056143
37.64003719,127.0395497
37.66165002,127.070625
37.54317893,126.944273
37.54317893,126.944273
37.54317893,126.944273
37.49614356,126.8995093
37.49614356,126.8995093
37.49614356,126.8995093
37.46871412,126.9620871
37.46871412,126.9620871
37.57569368,127.0234689
37.57569368,127.0234689
37.57569368,127.0234689
37.56508054,126.929416
37.56492205,126.9292976
37.56492205,126.9292976
37.56492205,126.9292976
37.56637823,126.9873602
37.54379864,126.9506348
37.57345711,127.0518958
37.64373646,127.0833666
37.64348668,127.0831367
37.59658987,127.0832481
37.54011673,127.049803
37.55019197,127.0683814
37.53997848,127.050351
37.53997848,127.050351
37.54033321,127.0496352
37.54015163,127.0495531
37.5071701,127.0566599
37.5071701,127.0566599
37.65416637,126.9395384
37.65327977,126.9384959
37.65336231,126.9388123
37.59905294,127.0690192
37.57019328,127.0263235
37.59151747,127.0129228
37.60426857,127.025408
37.60417124,127.0253994
37.60417124,127.0253994
37.60400403,127.0252323
37.60400403,127.0252323
37.6038982,127.0248934
37.60412313,127.0247249
37.60424589,127.0248977
37.60424589,127.0248977
37.60388086,127.0322027
37.60391152,127.0321946
37.61366145,127.0339691
37.48819338,126.9220232
37.48819338,126.9220232
37.46941481,126.9652253
37.46941481,126.9652253
37.49867858,126.9846781
37.49867858,126.9846781
37.47989085,126.9930238
37.4818135,126.9925496
37.64106985,127.1121894
37.58995422,127.0098818
37.52506677,126.9934217
37.52510266,126.993627
37.57356176,127.0521015
37.57356176,127.0521015
37.57345711,127.0518958
37.65310337,126.9385769
37.51802728,126.8661539
37.51699786,126.8631732
37.53384166,126.875826
37.5242654,126.9344571
37.5242654,126.9344571
37.52431667,126.9342953
37.52482416,126.9354083
37.5518587,126.8678831
37.5518587,126.8678831
37.56725218,127.0518519
37.52510266,126.993627
37.52002927,127.1140668
37.52002927,127.1140668
37.51987013,127.1143132
37.52500723,126.9936976
37.52500723,126.9936976
37.52495993,126.9934668
37.52531248,126.9954278
37.52531248,126.9954278
37.52520504,126.9951974
37.52520504,126.9951974
37.61443927,127.0962965
37.61443927,127.0962965
37.58653403,126.8849565
37.51383995,126.9559023
37.5135589,126.9560552
37.63552086,127.0132613
37.63552086,127.0132613
37.63544009,127.0131084
37.63527639,127.0131549
37.62894466,126.9315073
37.62884252,126.9314153
37.62884252,126.9314153
37.62830315,126.9340898
37.62830315,126.9340898
37.62817855,126.9342282
37.62817855,126.9342282
37.62781682,126.9352862
37.62781682,126.9352862
37.62774471,126.9354153
37.51549561,126.9024678
37.51549561,126.9024678
37.47161783,127.0310512
37.44056293,126.9034215
37.52818313,127.1188711
37.44056293,126.9034215
37.61378138,127.0981437
37.61378138,127.0981437
37.61392344,127.0977266
37.6139452,127.1005924
37.6139452,127.1005924
37.59700486,126.9476971
37.59700486,126.9476971
37.56127415,127.0571286
37.56127415,127.0571286
37.56127693,127.0569678
37.56127693,127.0569678
37.47632161,126.8833025
37.47632161,126.8833025
37.47676844,126.9775711
37.60660833,127.0368545
37.60660833,127.0368545
37.57520429,126.9009153
37.57520429,126.9009153
37.57517584,126.9008318
37.50527287,126.975367
37.50504852,126.976469
37.59008336,127.0622323
37.58585745,127.0514161
37.58551452,127.0515437
37.58551452,127.0515437
37.58551452,127.0515437
37.58551452,127.0515437
37.58555204,127.0512282
37.58555204,127.0512282
37.58584546,127.051309
37.58584546,127.051309
37.57275646,127.0572716
37.61564568,126.9246754
37.58554839,127.0945322
37.58554839,127.0945322
37.50644699,126.9571927
37.50655577,126.9572839
37.50655577,126.9572839
37.50692941,126.9583442
37.50694676,126.9584989
37.50694676,126.9584989
37.50686139,126.9586106
37.50686139,126.9586106
37.54552716,127.0436637
37.54552716,127.0436637
37.54552716,127.0436637
37.54534346,127.0436591
37.54534346,127.0436591
37.54506422,127.0446542
37.54064486,127.0482902
37.54049828,127.0482988
37.54049828,127.0482988
37.60232441,127.0393232
37.58901714,126.9170916
37.55483758,126.9818062
37.55483758,126.9818062
37.55471406,126.9818592
37.5752862,126.9007473
37.47830523,127.1271376
37.47846032,127.1272517
37.47839832,127.1272901
37.5896,127.0088521
37.5896,127.0088521
37.60927799,126.9738039
37.65469242,127.0758831
37.65469242,127.0758831
37.65469242,127.0758831
37.6545445,127.0757917
37.65453324,127.0758705
37.65451358,127.0760278
37.65453455,127.0761194
37.65453455,127.0761194
37.68749208,127.0442695
37.68731127,127.0442737
37.68731127,127.0442737
37.61577982,126.9248078
37.61577982,126.9248078
37.61577982,126.9248078
37.61577982,126.9248078
37.61487069,126.9258336
37.61451758,126.9262662
37.61215742,126.9287247
37.55884428,126.9265872
37.55852383,126.9265608
37.55848739,126.9269886
37.64548989,126.9232511
37.64552733,126.9233378
37.64552733,126.9233378
37.64541768,126.9234268
37.64537803,126.9233429
37.64537803,126.9233429
37.62130384,126.9200993
37.62116697,126.9198164
37.62116697,126.9198164
37.61894676,126.9211066
37.61900613,126.9212253
37.61900613,126.9212253
37.61915555,126.9213239
37.61412475,127.1003667
37.61412475,127.1003667
37.55471406,126.9818592
37.56321943,126.9040574
37.56321943,126.9040574
37.56273935,126.9039274
37.5630235,126.903616
37.56952715,126.9115575
37.52947156,127.0336245
37.52935533,127.0341636
37.52832143,127.0393031
37.68731127,127.0442737
37.61143691,127.0328141
37.61143691,127.0328141
37.61151172,127.0328903
37.61126326,127.033056
37.55682727,127.0281825
37.5569079,127.0283443
37.5569079,127.0283443
37.55670303,127.0284316
37.55670303,127.0284316
37.4853149,126.8376032
37.48505619,126.837563
37.48505619,126.837563
37.48498063,126.8377702
37.48498063,126.8377702
37.48522262,126.837801
37.48522262,126.837801
37.48512071,126.8375006
37.48512071,126.8375006
37.65915842,127.0649023
37.65915842,127.0649023
37.60020498,127.073611
37.60020498,127.073611
37.59177516,127.052398
37.60570457,126.9341908
37.60570457,126.9341908
37.60570457,126.9341908
37.60560784,126.9340353
37.60560784,126.9340353
37.54495404,126.9718003
37.5451636,126.9717325
37.5451636,126.9717325
37.57152436,127.0816312
37.57152436,127.0816312
37.57162497,127.0813452
37.57135977,127.0832307
37.51112909,127.0217088
37.51112909,127.0217088
37.50649628,127.0237622
37.51383297,127.0199889
37.51382752,127.0204626
37.59021007,127.0621659
37.59008336,127.0622323
37.59008336,127.0622323
37.534314,127.1385184
37.53422789,127.1383043
37.53356316,127.140736
37.48897963,127.0738398
37.5805176,126.8928757
37.58065998,126.8927341
37.58065998,126.8927341
37.580739,126.8928523
37.56210082,127.0169804
37.44848197,126.9032761
37.51962771,127.0284339
37.6056447,127.0955118
37.60548999,127.0952673
37.60546193,127.0955259
37.54022744,127.0896793
37.54022744,127.0896793
37.54007647,127.0895324
37.6600286,127.0498005
37.6600286,127.0498005
37.50511037,127.1378934
37.66040445,127.0507229
37.53359056,127.141036
37.54175913,127.0022927
37.54175913,127.0022927
37.54175856,127.0021434
37.54175856,127.0021434
37.54195034,127.0020454
37.5421068,127.0021969
37.5421068,127.0021969
37.53356316,127.140736
37.53179485,127.0840831
37.54331987,126.8389593
37.54322915,126.8387373
37.52127751,126.9237547
37.5214324,126.9236888
37.5214324,126.9236888
37.52188439,126.9235728
37.52760405,126.8495032
37.59083459,127.0679737
37.59089005,127.0669641
37.59063771,127.0655738
37.59063771,127.0655738
37.59083142,127.0677617
37.59046102,126.9083923
37.59046102,126.9083923
37.57947965,126.8944034
37.57934351,126.8944349
37.57924478,126.8945854
37.57924478,126.8945854
37.57815224,126.8968137
37.57808792,126.8967544
37.57802359,126.8966812
37.57802359,126.8966812
37.57737574,126.8975802
37.57737574,126.8975802
37.57723521,126.8978205
37.57615532,126.8992905
37.57615532,126.8992905
37.57613205,126.899317
37.57607335,126.89958
37.66040445,127.0507229
37.66023465,127.050781
37.66023465,127.050781
37.58989113,127.0065963
37.61412779,127.1004187
37.61399467,127.1003078
37.6140428,127.1002501
37.6140428,127.1002501
37.61407912,127.1006759
37.54198894,127.0536016
37.54198894,127.0536016
37.54639377,127.1073738
37.54639377,127.1073738
37.5461384,127.1090786
37.5461384,127.1090786
37.5151118,126.9362137
37.51689499,126.9452997
37.54215929,127.0025298
37.54215929,127.0025298
37.53521927,126.9985051
37.53541882,126.9990794
37.57275646,127.0572716
37.57303417,127.0576265
37.57303417,127.0576265
37.52950103,126.9237763
37.52924582,126.9259234
37.52925255,126.9256093
37.52925255,126.9256093
37.52860297,126.9248904
37.52860297,126.9248904
37.52832043,126.9241037
37.59157838,127.0521507
37.59157838,127.0521507
37.59157838,127.0521507
37.59146247,127.0523008
37.58671351,127.0400534
37.59123646,127.0419156
37.58625377,127.0949347
37.47999847,126.9038046
37.47999847,126.9038046
37.47975458,126.9040869
37.59154623,127.0427619
37.5913255,127.0426891
37.5913255,127.0426891
37.51507376,126.9275855
37.51145051,126.9250052
37.58231443,126.8872025
37.58231443,126.8872025
37.58233341,126.887198
37.64760031,127.0160257
37.64760031,127.0160257
37.64776017,127.0161088
37.6478388,127.0160166
37.6478388,127.0160166
37.6464754,127.0176208
37.6464754,127.0176208
37.59177516,127.052398
37.5917531,127.0522298
37.59164675,127.0524525
37.59150863,127.0524932
37.59146247,127.0523008
37.65915259,127.0650073
37.65915259,127.0650073
37.65896332,127.065099
37.65874473,127.0649453
37.65874473,127.0649453
37.51045055,127.093235
37.51044864,127.0928722
37.51038751,127.0934539
37.56500632,126.9272995
37.5383389,127.0905487
37.5383389,127.0905487
37.53818286,127.0905645
37.53818286,127.0905645
37.53796496,127.0907711
37.53797136,127.0906376
37.53805383,127.0905818
37.47542924,127.1065242
37.47645075,127.1087068
37.4761816,127.108663
37.47605164,127.1083925
37.47836142,127.1139656
37.47650513,126.9829928
37.53524459,126.9531008
37.47090893,126.9020059
37.50215214,126.9016069
37.50197982,126.9014885
37.50197982,126.9014885
37.51096366,126.8917204
37.4509185,126.9057334
37.45094178,126.905999
37.45078512,126.9060557
37.55281822,126.9244477
37.55281822,126.9244477
37.55281822,126.9244477
37.55277069,126.9244779
37.55269315,126.9242751
37.55269315,126.9242751
37.55269315,126.9242751
37.55279823,126.924121
37.55292804,126.9240996
37.55292804,126.9240996
37.55297228,126.9242875
37.55297228,126.9242875
37.55301642,126.9244498
37.58819958,126.8856296
37.61690907,127.0902742
37.61706299,127.0903234
37.58829001,127.0877347
37.53393366,127.1426683
37.53408645,127.1427015
37.53408645,127.1427015
37.53408645,127.1427015
37.53408645,127.1427015
37.53414359,127.1425648
37.53414359,127.1425648
37.53414359,127.1425648
37.47832465,127.1138767
37.47813176,127.1140941
37.47818716,127.114393
37.4782625,127.1144227
37.47851499,127.1141745
37.47851499,127.1141745
37.59292233,127.0863227
37.49155032,126.9024451
37.48991432,126.9253179
37.48991432,126.9253179
37.63897034,127.0753624
37.63897034,127.0753624
37.50976154,127.06667
37.48144601,126.9529819
37.4811635,126.952552
37.4811635,126.952552
37.48144937,126.9525677
37.4816977,126.952737
37.61381603,126.9269454
37.61399687,126.9271102
37.61399687,126.9271102
37.54955874,126.9091206
37.54955874,126.9091206
37.54944019,126.9092555
37.54938247,126.9091866
37.54938247,126.9091866
37.53428843,127.0005803
37.53428843,127.0005803
37.48991432,126.9253179
37.49016328,126.9252544
37.48967948,126.9255869
37.48982158,126.9260937
37.55896645,126.9268889
37.55885014,126.9267473
37.55885014,126.9267473
37.55896173,126.9266334
37.55890498,126.926362
37.5588248,126.9263134
37.55779494,126.9288879
37.55786415,126.9290111
37.55786415,126.9290111
37.55786415,126.9290111
37.55786415,126.9290111
37.51194614,126.8353995
37.51210793,126.8354617
37.54727072,126.9584953
37.58585732,126.8852085
37.58600288,126.8853094
37.61216766,126.9285786
37.61216766,126.9285786
37.61216766,126.9285786
37.61203433,126.928513
37.61203433,126.928513
37.61203433,126.928513
37.61203433,126.928513
37.6088187,126.9316037
37.6088187,126.9316037
37.6088187,126.9316037
37.60897131,126.9314343
37.54597464,127.1090795
37.54597464,127.1090795
37.5323036,127.0784768
37.53236673,127.0782791
37.53247368,127.0783278
37.53247368,127.0783278
37.49772632,127.1543302
37.49772632,127.1543302
37.49766603,127.1540704
37.49780776,127.1540952
37.49780776,127.1540952
37.49809435,127.1585258
37.49809435,127.1585258
37.5593106,126.8540674
37.5593106,126.8540674
37.55947874,126.8544613
37.52317946,126.9327165
37.54749008,126.9585416
37.54749008,126.9585416
37.55935083,127.0170165
37.55955913,127.0158764
37.55955913,127.0158764
37.55945279,127.01576
37.55210971,126.9053086
37.58290714,126.8860466
37.58290714,126.8860466
37.58266717,126.8863101
37.58266717,126.8863101
37.60897131,126.9314343
37.60897131,126.9314343
37.60883706,126.9311174
37.60883706,126.9311174
37.60883706,126.9311174
37.60867583,126.9313379
37.60867583,126.9313379
37.60889885,126.9312722
37.60874226,126.9314979
37.47677835,126.9819644
37.48919991,127.1429269
37.49120305,127.1455715
37.49120305,127.1455715
37.50180786,126.8921815
37.50180786,126.8921815
37.49792019,127.1584719
37.49792019,127.1584719
37.49784893,127.1588788
37.49802373,127.1589187
37.49309701,126.923298
37.49285336,126.9231105
37.64634351,127.0177913
37.64658329,127.0177557
37.64654288,127.0178162
37.64654288,127.0178162
37.64481837,127.019871
37.64495932,127.0196787
37.64495932,127.0196787
37.6451059,127.0198485
37.52307705,126.9322906
37.52110134,126.9318789
37.52110134,126.9318789
37.52077605,126.9318396
37.52937928,126.9231328
37.52950103,126.9237763
37.60673805,127.0217822
37.58913876,127.0874874
37.58913876,127.0874874
37.58903506,127.0873248
37.4919621,126.8819606
37.49212138,126.8823182
37.4919621,126.8819606
37.52135288,126.8738128
37.59946277,127.0795704
37.51733802,126.9286334
37.51733098,126.9286664
37.51559721,126.8350289
37.51565305,126.8352242
37.50388742,126.9753874
37.48898642,127.0168348
37.49667127,127.0131441
37.46912203,127.0374179
37.46912203,127.0374179
37.46919871,127.037228
37.46919871,127.037228
37.58633527,127.078176
37.49105725,127.1572392
37.49105725,127.1572392
37.50095813,127.0224422
37.50095813,127.0224422
37.50088104,127.0222202
37.6270521,126.9199961
37.6266658,126.9197923
37.6266658,126.9197923
37.56330211,126.8569172
37.55482489,126.9155504
37.55389135,126.9167051
37.5544683,126.9117384
37.5544683,126.9117384
37.50233115,126.8761215
37.50233115,126.8761215
37.68626902,127.0503098
37.68626902,127.0503098
37.55301642,126.9244498
37.56768885,126.9475324
37.58945127,126.9377985
37.56356858,126.9258576
37.56339732,126.9257446
37.58893578,127.0873454
37.58857519,127.0876313
37.58857519,127.0876313
37.52925483,127.0333999
37.52880652,127.0335567
37.52880652,127.0335567
37.49586222,127.0394686
37.58633527,127.078176
37.59292233,127.0863227
37.59290745,127.0865376
37.59290745,127.0865376
37.59201579,127.0861924
37.59201579,127.0861924
37.59196472,127.0861597
37.59191167,127.0862873
37.59056264,127.0852488
37.59056264,127.0852488
37.59066199,127.0855253
37.59042728,127.0853788
37.5544242,126.9119295
37.60790126,127.0764578
37.60647294,127.0769361
37.60669925,127.0766929
37.5994749,127.0782864
37.59930124,127.0783003
37.59925905,127.0782445
37.56972614,127.0161348
37.64219586,127.0110037
37.58364138,126.9703967
37.58396814,126.9702237
37.51223789,126.9538012
37.50883374,126.9669138
37.50905702,126.9663996
37.60033981,126.9223976
37.60061141,126.9222238
37.6191161,126.9218209
37.61891622,126.9218704
37.61214327,126.9319686
37.61198199,126.9319745
37.56793326,126.9878071
37.56793326,126.9878071
37.56793326,126.9878071
37.56793326,126.9878071
37.50658159,126.9571222
37.50658159,126.9571222
37.59083459,127.0679737
37.56653098,127.031895
37.56653098,127.031895
37.56649878,127.0321795
37.54795301,127.1068201
37.54799324,127.1068069
37.54838632,127.1072467
37.54838632,127.1072467
37.54825361,127.1071234
37.54814234,127.1074045
37.54814234,127.1074045
37.54825483,127.1074396
37.54825483,127.1074396
37.47281095,126.8955524
37.47269452,126.8954437
37.47276446,126.895584
37.47249632,126.895615
37.46292719,126.9040504
37.46292719,126.9040504
37.46282466,126.903919
37.46282466,126.903919
37.46270768,126.9039916
37.46279399,126.9041786
37.60874226,126.9314979
37.53001287,127.1317076
37.53001287,127.1317076
37.5547589,127.1506313
37.50485969,126.9771342
37.50488663,126.9768807
37.5049222,126.9765819
37.50501603,126.9760607
37.50512339,126.975675
37.50521996,126.9753466
37.49310406,126.9234495
37.49310406,126.9234495
37.46098425,126.9254826
37.46098425,126.9254826
37.687173,127.0529287
37.64743643,127.0257482
37.64704742,127.0256521
37.50658159,126.9571222
37.51396797,127.0310847
37.51282213,127.0266145
37.54804097,127.1072023
37.54804097,127.1072023
37.54804097,127.1072023
37.54830146,127.1074494
37.48391981,126.9259703
37.49100701,126.9562284
37.55540397,126.8680438
37.55540397,126.8680438
37.55508069,126.865608
37.55529092,126.8657187
37.55529092,126.8657187
37.50691738,127.0834372
37.48943982,127.1091331
37.48943982,127.1091331
37.51213561,127.0926046
37.51213561,127.0926046
37.51846896,127.1047914
37.51846896,127.1047914
37.51846896,127.1047914
37.51846896,127.1047914
37.51690268,127.0905802
37.57560189,127.0885616
37.57568013,127.0883829
37.57560189,127.0885616
37.53549814,127.1455048
37.53549814,127.1455048
37.53549814,127.1455048
37.53541355,127.1452715
37.61599471,126.9241422
37.6159882,126.924311
37.6159882,126.924311
37.6159882,126.924311
37.61564568,126.9246754
37.68630775,127.0506972
37.68630775,127.0506972
37.55670303,127.0284316
37.55664395,127.0282739
37.62345288,126.919703
37.53414359,127.1425648
37.53428318,127.142583
37.53392677,127.1409065
37.53391877,127.1407919
37.53393648,127.140637
37.53393648,127.140637
37.53390714,127.1403496
37.54689847,127.1739258
37.56675741,126.9979735
37.58616548,127.0782093
37.58594247,127.0764228
37.58585898,127.0766886
37.58585898,127.0766886
37.56312741,126.9621046
37.50220995,126.8830371
37.48082964,126.8388781
